VARIABLES = X, Y, Z
ZONE I=       37  J=       73  F=POINT
        1.8940304301        1.7769046264        0.2593112824
        1.9387657479        1.7022128803        0.3421272416
        1.9751244498        1.6218472288        0.4269794321
        2.0121708186        1.5431037592        0.5135335019
        2.0588812641        1.4739417824        0.6011832406
        2.1207142876        1.4207044347        0.6888150854
        2.1980758371        1.3866483662        0.7747727001
        2.2872449032        1.3715522377        0.8572993644
        2.3829510720        1.3723638640        0.9352965465
        2.4809857430        1.3846216313        1.0088492530
        2.5794584248        1.4041873568        1.0790206999
        2.6783484098        1.4286839166        1.1469295722
        2.7780986976        1.4580762612        1.2127007695
        2.8784304860        1.4941661759        1.2750408211
        2.9781299821        1.5392917497        1.3317673911
        3.0756996093        1.5949408953        1.3809271184
        3.1701492263        1.6610142432        1.4217085029
        3.2612387937        1.7360550011        1.4545312027
        3.3490424214        1.8181632306        1.4803256125
        3.4332774516        1.9059304656        1.4996041768
        3.5129788518        1.9988136210        1.5120182071
        3.5867476046        2.0968227900        1.5166522668
        3.6533076957        2.1998739096        1.5127187360
        3.7118918239        2.3073181396        1.5000558488
        3.7621873852        2.4179349795        1.4790792714
        3.8039871684        2.5302894511        1.4503386724
        3.8369286766        2.6431189604        1.4141437594
        3.8605768627        2.7554808807        1.3705988810
        3.8747476936        2.8666444518        1.3199661887
        3.8797200961        2.9759058921        1.2629582262
        3.8760705597        3.0824934827        1.2006290442
        3.8642116603        3.1855720648        1.1339185499
        3.8440130909        3.2842436000        1.0632502736
        3.8148609780        3.3774919939        0.9885665026
        3.7761729444        3.4641670809        0.9098103596
        3.7280094271        3.5431584433        0.8274602890
        3.6713205171        3.6137669866        0.7426521665
        1.8940304301        1.7769046264        0.2593112824
        1.9354957275        1.7092815432        0.3492906977
        1.9677568199        1.6354245483        0.4412177236
        1.9995536532        1.5623365235        0.5347451085
        2.0399798986        1.4978930590        0.6292832387
        2.0949916926        1.4484990067        0.7237560378
        2.1656443961        1.4175502008        0.8165032331
        2.2487408574        1.4050196437        0.9056675623
        2.3392241044        1.4081072644        0.9899659812
        2.4327815730        1.4226288414        1.0693003236
        2.5272562124        1.4446528532        1.1446515879
        2.6224106369        1.4718248661        1.2171952071
        2.7186629971        1.5039102206        1.2871949624
        2.8158967300        1.5423830862        1.3534623451
        2.9131144774        1.5893137659        1.4137884160
        3.0089255019        1.6461423087        1.4660455812
        3.1022543052        1.7129576053        1.5091728843
        3.1926372871        1.7885811748        1.5433782949
        3.2799418243        1.8712737379        1.5695070397
        3.3638491106        1.9595485837        1.5881372344
        3.4435786369        2.0525953691        1.5990972006
        3.5180465993        2.1501469785        1.6016849009
        3.5862455467        2.2520060064        1.5952847336
        3.6474730789        2.3576200061        1.5798085625
        3.7012353452        2.4659729839        1.5556263968
        3.7469922205        2.5757849636        1.5231482167
        3.7840675092        2.6858095223        1.4825201210
        3.8118763918        2.7950188079        1.4337504718
        3.8302876943        2.9026123535        1.3771413294
        3.8397577586        3.0079225324        1.3135826132
        3.8410287204        3.1103093425        1.2443688481
        3.8345582245        3.2090703038        1.1706340649
        3.8201179962        3.3033493075        1.0928750163
        3.7969174494        3.3920737704        1.0109970288
        3.7642193998        3.4740223058        0.9248823025
        3.7220239382        3.5481035800        0.8350190964
        3.6713205171        3.6137669866        0.7426521665
        1.8940304301        1.7769046264        0.2593112824
        1.9319089920        1.7168494200        0.3557698757
