VARIABLES = X, Y, Z
ZONE I=       37  J=       73  F=POINT
        6.0616579984        3.5932657717        0.6599559037
        6.1824400739        3.5932657717        0.6698678960
        6.3023029249        3.5932657717        0.6982945120
        6.4203343227        3.5932657717        0.7414993967
        6.5356359772        3.5932657717        0.7938622363
        6.6473303730        3.5932657717        0.8486824208
        6.7545674484        3.5932657717        0.8991103586
        6.8565310644        3.5932657717        0.9390548815
        6.9524452165        3.5932657717        0.9639234250
        7.0415799400        3.5932657717        0.9710849383
        7.1232568659        3.5932657717        0.9599974097
        7.1968543833        3.5932657717        0.9320027467
        7.2618123708        3.5932657717        0.8898502672
        7.3176364588        3.5932657717        0.8370555234
        7.3639017924        3.5932657717        0.7772254453
        7.4002562644        3.5932657717        0.7134797537
        7.4264231953        3.5932657717        0.6480729504
        7.4422034390        3.5932657717        0.5822762657
        7.4474768984        3.5932657717        0.5165236476
        7.4422034390        3.5932657717        0.4507710295
        7.4264231953        3.5932657717        0.3849743447
        7.4002562644        3.5932657717        0.3195675415
        7.3639017924        3.5932657717        0.2558218499
        7.3176364588        3.5932657717        0.1959917718
        7.2618123708        3.5932657717        0.1431970280
        7.1968543833        3.5932657717        0.1010445484
        7.1232568659        3.5932657717        0.0730498854
        7.0415799400        3.5932657717        0.0619623569
        6.9524452165        3.5932657717        0.0691238702
        6.8565310644        3.5932657717        0.0939924136
        6.7545674484        3.5932657717        0.1339369365
        6.6473303730        3.5932657717        0.1843648743
        6.5356359772        3.5932657717        0.2391850589
        6.4203343227        3.5932657717        0.2915478984
        6.3023029249        3.5932657717        0.3347527832
        6.1824400739        3.5932657717        0.3631793991
        6.0616579984        3.5932657717        0.3730913914
        6.0616579984        3.5932657717        0.6599559037
        6.1819804616        3.6037926232        0.6698678960
        6.3013871983        3.6142393590        0.6982945120
        6.4189694510        3.6245264731        0.7414993967
        6.5338323478        3.6345756745        0.7938622363
        6.6451017128        3.6443104825        0.8486824208
        6.7519307187        3.6536568094        0.8991103586
        6.8535063324        3.6625435241        0.9390548815
        6.9490555022        3.6709029933        0.9639234250
        7.0378510412        3.6786715963        0.9710849383
        7.1192171617        3.6857902095        0.9599974097
        7.1925346183        3.6922046558        0.9320027467
        7.2572454211        3.6978661174        0.8898502672
        7.3128570816        3.7027315073        0.8370555234
        7.3589463616        3.7067637968        0.7772254453
        7.3951624939        3.7099322978        0.7134797537
        7.4212298517        3.7122128961        0.6480729504
        7.4369500468        3.7135882349        0.5822762657
        7.4422034390        3.7140478472        0.5165236476
        7.4369500468        3.7135882349        0.4507710295
        7.4212298517        3.7122128961        0.3849743447
        7.3951624939        3.7099322978        0.3195675415
        7.3589463616        3.7067637968        0.2558218499
        7.3128570816        3.7027315073        0.1959917718
        7.2572454211        3.6978661174        0.1431970280
        7.1925346183        3.6922046558        0.1010445484
        7.1192171617        3.6857902095        0.0730498854
        7.0378510412        3.6786715963        0.0619623569
        6.9490555022        3.6709029933        0.0691238702
        6.8535063324        3.6625435241        0.0939924136
        6.7519307187        3.6536568094        0.1339369365
        6.6451017128        3.6443104825        0.1843648743
        6.5338323478        3.6345756745        0.2391850589
        6.4189694510        3.6245264731        0.2915478984
        6.3013871983        3.6142393590        0.3347527832
        6.1819804616        3.6037926232        0.3631793991
        6.0616579984        3.5932657717        0.3730913914
        6.0616579984        3.5932657717        0.6599559037
        6.1806051228        3.6142393590        0.6698678960
        6.2986469878        3.6350533246        0.6982945120
        6.4148852234        3.6555492618        0.7414993967
        6.5284351866        3.6755711839        0.7938622363
        6.6384326936        3.6949667122        0.8486824208
        6.7440405968        3.7135882349        0.8991103586
        6.8444551565        3.7312940311        0.9390548815
        6.9389121571        3.7479493488        0.9639234250
        7.0266927239        3.7634274311        0.9710849383
        7.1071287937        3.7776104804        0.9599974097
        7.1796081994        3.7903905552        0.9320027467
        7.2435793291        3.8016703914        0.8898502672
        7.2985553239        3.8113641425        0.8370555234
        7.3441177831        3.8193980334        0.7772254453
        7.3799199489        3.8257109212        0.7134797537
        7.4056893454        3.8302547611        0.6480729504
        7.4212298517        3.8329949716        0.5822762657
        7.4264231953        3.8339106982        0.5165236476
        7.4212298517        3.8329949716        0.4507710295
        7.4056893454        3.8302547611        0.3849743447
        7.3799199489        3.8257109212        0.3195675415
        7.3441177831        3.8193980334        0.2558218499
        7.2985553239        3.8113641425        0.1959917718
        7.2435793291        3.8016703914        0.1431970280
        7.1796081994        3.7903905552        0.1010445484
        7.1071287937        3.7776104804        0.0730498854
        7.0266927239        3.7634274311        0.0619623569
        6.9389121571        3.7479493488        0.0691238702
        6.8444551565        3.7312940311        0.0939924136
        6.7440405968        3.7135882349        0.1339369365
        6.6384326936        3.6949667122        0.1843648743
        6.5284351866        3.6755711839        0.2391850589
        6.4148852234        3.6555492618        0.2915478984
        6.2986469878        3.6350533246        0.3347527832
        6.1806051228        3.6142393590        0.3631793991
        6.0616579984        3.5932657717        0.3730913914
        6.0616579984        3.5932657717        0.6599559037
        6.1783245245        3.6245264731        0.6698678960
        6.2941031479        3.6555492618        0.6982945120
        6.4081127234        3.6860980354        0.7414993967
        6.5194855692        3.7159402995        0.7938622363
        6.6273740707        3.7448489364        0.8486824208
        6.7309571314        3.7726039339        0.8991103586
        6.8294464215        3.7989940596        0.9390548815
        6.9220923781        3.8238184689        0.9639234250
        7.0081899096        3.8468882329        0.9710849383
        7.0870837616        3.8680277768        0.9599974097
        7.1581735045        3.8870762160        0.9320027467
        7.2209181022        3.9038885803        0.8898502672
        7.2748400306        3.9183369175        0.8370555234
        7.3195289112        3.9303112669        0.7772254453
        7.3546446346        3.9397204967        0.7134797537
        7.3799199489        3.9464929967        0.6480729504
        7.3951624939        3.9505772243        0.5822762657
        7.4002562644        3.9519420960        0.5165236476
        7.3951624939        3.9505772243        0.4507710295
        7.3799199489        3.9464929967        0.3849743447
        7.3546446346        3.9397204967        0.3195675415
        7.3195289112        3.9303112669        0.2558218499
        7.2748400306        3.9183369175        0.1959917718
        7.2209181022        3.9038885803        0.1431970280
        7.1581735045        3.8870762160        0.1010445484
        7.0870837616        3.8680277768        0.0730498854
        7.0081899096        3.8468882329        0.0619623569
        6.9220923781        3.8238184689        0.0691238702
        6.8294464215        3.7989940596        0.0939924136
        6.7309571314        3.7726039339        0.1339369365
        6.6273740707        3.7448489364        0.1843648743
        6.5194855692        3.7159402995        0.2391850589
        6.4081127234        3.6860980354        0.2915478984
