VARIABLES = X, Y, Z
ZONE I=       37  J=       73  F=POINT
        5.2499516403        5.2499516403        2.3183673469
        5.3719696802        5.2499516403        2.3130399243
        5.4930590891        5.2499516403        2.2970982012
        5.6122983035        5.2499516403        2.2706635037
        5.7287798410        5.2499516403        2.2339370160
        5.8416172068        5.2499516403        2.1871982488
        5.9499516403        5.2499516403        2.1308029122
        6.0529586512        5.2499516403        2.0651802089
        6.1498542939        5.2499516403        1.9908295673
        6.2399011340        5.2499516403        1.9083168406
        6.3224138607        5.2499516403        1.8182700005
        6.3967645023        5.2499516403        1.7213743578
        6.4623872056        5.2499516403        1.6183673469
        6.5187825422        5.2499516403        1.5100329134
        6.5655213094        5.2499516403        1.3971955476
        6.6022477971        5.2499516403        1.2807140101
        6.6286824945        5.2499516403        1.1614747957
        6.6446242177        5.2499516403        1.0403853868
        6.6499516403        5.2499516403        0.9183673469
        6.6446242177        5.2499516403        0.7963493071
        6.6286824945        5.2499516403        0.6752598982
        6.6022477971        5.2499516403        0.5560206838
        6.5655213094        5.2499516403        0.4395391463
        6.5187825422        5.2499516403        0.3267017805
        6.4623872056        5.2499516403        0.2183673469
        6.3967645023        5.2499516403        0.1153603360
        6.3224138607        5.2499516403        0.0184646934
        6.2399011340        5.2499516403       -0.0715821467
        6.1498542939        5.2499516403       -0.1540948734
        6.0529586512        5.2499516403       -0.2284455151
        5.9499516403        5.2499516403       -0.2940682184
        5.8416172068        5.2499516403       -0.3504635549
        5.7287798410        5.2499516403       -0.3972023222
        5.6122983035        5.2499516403       -0.4339288099
        5.4930590891        5.2499516403       -0.4603635073
        5.3719696802        5.2499516403       -0.4763052304
        5.2499516403        5.2499516403       -0.4816326531
        5.2499516403        5.2499516403        2.3183673469
        5.3715053647        5.2605862132        2.3130399243
        5.4921339918        5.2711398506        2.2970982012
        5.6109194650        5.2815322329        2.2706635037
        5.7269577551        5.2916842678        2.2339370160
        5.8393657407        5.3015186922        2.1871982488
        5.9472879290        5.3109606602        2.1308029122
        6.0499029671        5.3199383128        2.0651802089
        6.1464298926        5.3283833245        1.9908295673
        6.2361340773        5.3362314237        1.9083168406
        6.3183328182        5.3434228817        1.8182700005
        6.3924005332        5.3499029671        1.7213743578
        6.4577735223        5.3556223626        1.6183673469
        6.5139542575        5.3605375400        1.5100329134
        6.5605151697        5.3646110920        1.3971955476
        6.5971019020        5.3678120163        1.2807140101
        6.6234360074        5.3701159520        1.1614747957
        6.6393170674        5.3715053647        1.0403853868
        6.6446242177        5.3719696802        0.9183673469
        6.6393170674        5.3715053647        0.7963493071
        6.6234360074        5.3701159520        0.6752598982
        6.5971019020        5.3678120163        0.5560206838
        6.5605151697        5.3646110920        0.4395391463
        6.5139542575        5.3605375400        0.3267017805
        6.4577735223        5.3556223626        0.2183673469
        6.3924005332        5.3499029671        0.1153603360
        6.3183328182        5.3434228817        0.0184646934
        6.2361340773        5.3362314237       -0.0715821467
        6.1464298926        5.3283833245       -0.1540948734
        6.0499029671        5.3199383128       -0.2284455151
        5.9472879290        5.3109606602       -0.2940682184
        5.8393657407        5.3015186922       -0.3504635549
        5.7269577551        5.2916842678       -0.3972023222
        5.6109194650        5.2815322329       -0.4339288099
        5.4921339918        5.2711398506       -0.4603635073
        5.3715053647        5.2605862132       -0.4763052304
        5.2499516403        5.2499516403       -0.4816326531
        5.2499516403        5.2499516403        2.3183673469
        5.3701159520        5.2711398506        2.3130399243
        5.4893657407        5.2921668058        2.2970982012
        5.6067934435        5.3128724781        2.2706635037
        5.7215053647        5.3330992848        2.2339370160
        5.8326284773        5.3526932877        2.1871982488
        5.9393170674        5.3715053647        2.1308029122
        6.0407591704        5.3893923444        2.0651802089
        6.1361827505        5.4062180962        1.9908295673
        6.2248615768        5.4218545659        1.9083168406
        6.3061207498        5.4361827505        1.8182700005
        6.3793418381        5.4490936039        1.7213743578
        6.4439675851        5.4604888668        1.6183673469
        6.4995061497        5.4702818142        1.5100329134
        6.5455348501        5.4783979160        1.3971955476
        6.5817033799        5.4847754036        1.2807140101
        6.6077364749        5.4893657407        1.1614747957
        6.6234360074        5.4921339918        1.0403853868
        6.6286824945        5.4930590891        0.9183673469
        6.6234360074        5.4921339918        0.7963493071
        6.6077364749        5.4893657407        0.6752598982
        6.5817033799        5.4847754036        0.5560206838
        6.5455348501        5.4783979160        0.4395391463
        6.4995061497        5.4702818142        0.3267017805
        6.4439675851        5.4604888668        0.2183673469
        6.3793418381        5.4490936039        0.1153603360
        6.3061207498        5.4361827505        0.0184646934
        6.2248615768        5.4218545659       -0.0715821467
        6.1361827505        5.4062180962       -0.1540948734
        6.0407591704        5.3893923444       -0.2284455151
        5.9393170674        5.3715053647       -0.2940682184
        5.8326284773        5.3526932877       -0.3504635549
        5.7215053647        5.3330992848       -0.3972023222
        5.6067934435        5.3128724781       -0.4339288099
        5.4893657407        5.2921668058       -0.4603635073
        5.3701159520        5.2711398506       -0.4763052304
        5.2499516403        5.2499516403       -0.4816326531
        5.2499516403        5.2499516403        2.3183673469
        5.3678120163        5.2815322329        2.3130399243
        5.4847754036        5.3128724781        2.2970982012
        5.5999516403        5.3437338577        2.2706635037
        5.7124641657        5.3738814980        2.2339370160
        5.8214566915        5.4030859573        2.1871982488
        5.9260997187        5.4311249719        2.1308029122
        6.0255968508        5.4577851481        2.0651802089
        6.1191908545        5.4828635858        1.9908295673
        6.2061694230        5.5061694230        1.9083168406
        6.2858705967        5.5275252881        1.8182700005
        6.3576878017        5.5467686502        1.7213743578
        6.4210744656        5.5637530556        1.6183673469
        6.4755481776        5.5783492427        1.5100329134
        6.5206943600        5.5904461258        1.3971955476
        6.5561694230        5.5999516403        1.2807140101
        6.5817033799        5.6067934435        1.1614747957
        6.5971019020        5.6109194650        1.0403853868
        6.6022477971        5.6122983035        0.9183673469
        6.5971019020        5.6109194650        0.7963493071
        6.5817033799        5.6067934435        0.6752598982
        6.5561694230        5.5999516403        0.5560206838
        6.5206943600        5.5904461258        0.4395391463
        6.4755481776        5.5783492427        0.3267017805
        6.4210744656        5.5637530556        0.2183673469
        6.3576878017        5.5467686502        0.1153603360
        6.2858705967        5.5275252881        0.0184646934
        6.2061694230        5.5061694230       -0.0715821467
        6.1191908545        5.4828635858       -0.1540948734
        6.0255968508        5.4577851481       -0.2284455151
        5.9260997187        5.4311249719       -0.2940682184
        5.8214566915        5.4030859573       -0.3504635549
        5.7124641657        5.3738814980       -0.3972023222
        5.5999516403        5.3437338577       -0.4339288099
        5.4847754036        5.3128724781       -0.4603635073
        5.3678120163        5.2815322329       -0.4763052304
        5.2499516403        5.2499516403       -0.4816326531
        5.2499516403        5.2499516403        2.3183673469
        5.3646110920        5.2916842678        2.3130399243
        5.4783979160        5.3330992848        2.2970982012
        5.5904461258        5.3738814980        2.2706635037
        5.6999029671        5.4137205301        2.2339370160
        5.8059354071        5.4523131822        2.1871982488
        5.9077364749        5.4893657407        2.1308029122
        6.0045314029        5.5245962133        2.0651802089
        6.0955835233        5.5577364749        1.9908295673
        6.1801998745        5.5885343080        1.9083168406
        6.2577364749        5.6167553226        1.8182700005
        6.3276032242        5.6421847398        1.7213743578
        6.3892683942        5.6646290261        1.6183673469
        6.4422626758        5.6839173672        1.5100329134
        6.4861827505        5.6999029671        1.3971955476
        6.5206943600        5.7124641657        1.2807140101
        6.5455348501        5.7215053647        1.1614747957
        6.5605151697        5.7269577551        1.0403853868
        6.5655213094        5.7287798410        0.9183673469
        6.5605151697        5.7269577551        0.7963493071
        6.5455348501        5.7215053647        0.6752598982
        6.5206943600        5.7124641657        0.5560206838
        6.4861827505        5.6999029671        0.4395391463
        6.4422626758        5.6839173672        0.3267017805
        6.3892683942        5.6646290261        0.2183673469
        6.3276032242        5.6421847398        0.1153603360
        6.2577364749        5.6167553226        0.0184646934
        6.1801998745        5.5885343080       -0.0715821467
        6.0955835233        5.5577364749       -0.1540948734
        6.0045314029        5.5245962133       -0.2284455151
        5.9077364749        5.4893657407       -0.2940682184
        5.8059354071        5.4523131822       -0.3504635549
        5.6999029671        5.4137205301       -0.3972023222
        5.5904461258        5.3738814980       -0.4339288099
        5.4783979160        5.3330992848       -0.4603635073
        5.3646110920        5.2916842678       -0.4763052304
        5.2499516403        5.2499516403       -0.4816326531
        5.2499516403        5.2499516403        2.3183673469
        5.3605375400        5.3015186922        2.3130399243
        5.4702818142        5.3526932877        2.2970982012
        5.5783492427        5.4030859573        2.2706635037
        5.6839173672        5.4523131822        2.2339370160
        5.7861827505        5.5000003135        2.1871982488
        5.8843670913        5.5457844235        2.1308029122
        5.9777231473        5.5893170674        2.0651802089
        6.0655404228        5.6302669355        1.9908295673
        6.1471505752        5.6683223745        1.9083168406
        6.2219325019        5.7031937597        1.8182700005
        6.2893170674        5.7346156986        1.7213743578
        6.3487914344        5.7623490514        1.6183673469
        6.3999029671        5.7861827505        1.5100329134
        6.4422626758        5.8059354071        1.3971955476
        6.4755481776        5.8214566915        1.2807140101
        6.4995061497        5.8326284773        1.1614747957
        6.5139542575        5.8393657407        1.0403853868
        6.5187825422        5.8416172068        0.9183673469
        6.5139542575        5.8393657407        0.7963493071
        6.4995061497        5.8326284773        0.6752598982
        6.4755481776        5.8214566915        0.5560206838
        6.4422626758        5.8059354071        0.4395391463
        6.3999029671        5.7861827505        0.3267017805
        6.3487914344        5.7623490514        0.2183673469
        6.2893170674        5.7346156986        0.1153603360
        6.2219325019        5.7031937597        0.0184646934
        6.1471505752        5.6683223745       -0.0715821467
        6.0655404228        5.6302669355       -0.1540948734
        5.9777231473        5.5893170674       -0.2284455151
        5.8843670913        5.5457844235       -0.2940682184
        5.7861827505        5.5000003135       -0.3504635549
        5.6839173672        5.4523131822       -0.3972023222
        5.5783492427        5.4030859573       -0.4339288099
        5.4702818142        5.3526932877       -0.4603635073
        5.3605375400        5.3015186922       -0.4763052304
        5.2499516403        5.2499516403       -0.4816326531
        5.2499516403        5.2499516403        2.3183673469
        5.3556223626        5.3109606602        2.3130399243
        5.4604888668        5.3715053647        2.2970982012
        5.5637530556        5.4311249719        2.2706635037
        5.6646290261        5.4893657407        2.2339370160
        5.7623490514        5.5457844235        2.1871982488
        5.8561694230        5.5999516403        2.1308029122
        5.9453761112        5.6514551458        2.0651802089
        6.0292901992        5.6999029671        1.9908295673
        6.1072730503        5.7449263872        1.9083168406
        6.1787311678        5.7861827505        1.8182700005
        6.2431207122        5.8233580713        1.7213743578
        6.2999516403        5.8561694230        1.6183673469
        6.3487914344        5.8843670913        1.5100329134
        6.3892683942        5.9077364749        1.3971955476
        6.4210744656        5.9260997187        1.2807140101
        6.4439675851        5.9393170674        1.1614747957
        6.4577735223        5.9472879290        1.0403853868
        6.4623872056        5.9499516403        0.9183673469
        6.4577735223        5.9472879290        0.7963493071
        6.4439675851        5.9393170674        0.6752598982
        6.4210744656        5.9260997187        0.5560206838
        6.3892683942        5.9077364749        0.4395391463
        6.3487914344        5.8843670913        0.3267017805
        6.2999516403        5.8561694230        0.2183673469
        6.2431207122        5.8233580713        0.1153603360
        6.1787311678        5.7861827505        0.0184646934
        6.1072730503        5.7449263872       -0.0715821467
        6.0292901992        5.6999029671       -0.1540948734
        5.9453761112        5.6514551458       -0.2284455151
        5.8561694230        5.5999516403       -0.2940682184
        5.7623490514        5.5457844235       -0.3504635549
        5.6646290261        5.4893657407       -0.3972023222
        5.5637530556        5.4311249719       -0.4339288099
        5.4604888668        5.3715053647       -0.4603635073
        5.3556223626        5.3109606602       -0.4763052304
        5.2499516403        5.2499516403       -0.4816326531
